"ccn","impute_discharge","impute_drg100","impute_drg101","impute_neuro1","impute_neuro2","total_discharges","drg_100","drg_101","total_beds_min","total_beds_max","cec","num_neuro_afl_1","num_neuro_afl_2","zip","estimation"
"330223",0,0,0,1,1,227,0,0,25,38,0,2,1,13662,31
"330224",0,0,0,0,0,237,0,0,0,0,0,2,1,12401,14
"330226",0,0,0,0,0,2473,0,0,371,524,0,19,4,14626,479
"330229",0,0,0,0,0,321,0,0,38.3,52.4,0,1,3,14048,63
"330231",0,0,0,0,0,793,0,16,401.4,1244.7,0,5,1,11432,473
"330232",0,0,0,1,1,13,0,0,5,49.3,0,2,1,12180,14
"330233",0,0,0,0,0,1159,26,29,349.5,431.8,0,23,1,11212,699
"330235",0,0,0,0,0,1094,0,0,0,127,0,3,9,13021,175
"330236",0,0,0,0,0,6076,23,55,624,802,0,19,2,11215,1163
"330238",0,0,0,0,1,308,0,0,36,67,0,2,3,14437,69
"330239",0,0,0,0,0,1064,0,16,61,168,0,3,6,14701,247
"330240",0,0,0,0,1,480,11,14,263.9,701,0,16,1,10037,454
"330245",0,0,0,0,0,2462,0,0,219,485,0,4,8,13501,368
"330250",0,0,0,0,0,2985,0,14,144.5,255,0,10,14,12901,508
"330259",0,0,0,0,0,2232,0,25,211,277,0,18,2,11570,454
"330261",0,0,0,0,0,1790,0,12,197,235,0,17,10,10591,463
"330264",0,0,0,0,0,2894,15,21,161,218,0,6,4,12550,482
"330265",0,0,0,0,1,223,0,0,66,99,0,3,1,14432,63
"330267",0,0,0,0,0,2370,11,23,150,190,0,3,1,10567,380
"330270",1,0,0,0,0,2509,0,0,145.7,182.6,0,10,6,10021,306
"330273",0,0,0,0,0,1585,0,0,117.7,127,0,5,4,10512,195
"330276",0,0,0,0,0,322,0,0,39,46,0,2,2,12078,55
"330277",0,0,0,1,1,959,0,0,58,95,0,9,3,14830,148
"330279",0,0,0,0,0,2683,19,26,385,385,0,10,6,14220,702
"330286",0,0,0,0,0,6640,26,37,267.3,502,0,17,2,11795,896
"330307",0,0,0,0,0,1472,11,15,193,239,0,11,2,14850,392
"330331",0,0,0,0,1,3020,0,14,177,231,0,3,1,11803,309
"330332",0,0,0,0,0,2290,0,24,144,155,0,6,3,11714,349
"330350",0,0,0,0,0,945,0,23,274,342,0,12,3,11203,412
"330354",1,1,1,0,0,2065,15,18,133,142,0,7,1,14203,379
"330385",0,0,0,1,1,119,0,0,296.6,911,0,4,3,10467,299
"330386",0,0,0,0,0,1079,0,0,116,116,0,7,4,12742,185
"330394",0,0,0,0,0,4207,16,32,167.5,447,0,15,3,13903,662
"330395",0,0,0,0,1,1564,13,33,170,288,0,11,1,11691,479
"330396",0,0,0,0,1,272,0,0,236.6,906.6,0,7,3,11206,293
"330397",0,0,0,1,1,345,0,0,256,298,0,5,1,11213,195
"330399",0,0,0,0,0,674,0,17,324,396,0,5,1,10457,336
"330401",0,0,0,0,0,3956,14,42,186,339,0,12,2,11787,654
"330403",1,1,1,1,1,131,0,0,0,0,0,2,1,14620,10
"330405",1,1,1,0,0,798,0,0,0,113,0,2,6,10993,116
"330406",0,0,0,1,1,252,0,0,115,115,0,2,1,12308,84
"330409",1,1,1,1,1,123,0,0,15,15,0,2,1,12180,19
"330410",1,1,1,1,1,2485,0,12,48.9,57,0,12,3,10029,274
"330411",1,1,1,1,1,97,0,0,31,32,0,2,1,14611,28
"331301",1,1,1,1,1,101,0,0,20,25,0,2,1,14727,22
"331302",1,1,1,0,1,230,0,0,13.2,30.3,0,1,1,12932,18
"331303",1,1,1,1,1,126,0,0,19,38,0,1,1,12723,18
"331304",1,1,1,1,1,112,0,0,19,19,0,1,2,12455,29
"331305",1,1,1,0,1,157,0,0,16,20,0,1,1,13753,16
"331307",1,1,1,1,1,2297,0,20,20,26,0,3,2,13690,224
"331309",1,1,1,1,1,112,0,0,13.3,25,0,1,1,13607,13
"331310",1,1,1,1,1,11,0,0,25,38,0,2,1,12428,22
"331311",1,1,1,1,1,121,0,0,15,35.7,0,2,1,13365,21
"331312",1,1,1,1,1,48,0,0,21,43,0,1,1,13856,17
"331313",1,1,1,0,0,48,0,0,12,38,0,1,1,14865,12
"331314",1,1,1,1,1,47,0,0,14,21.6,0,2,1,14527,16
"331315",1,1,1,0,0,193,0,0,24.2,31,0,1,1,13642,22
"331316",1,1,1,1,1,124,0,0,14.6,31,0,1,1,13346,15
"331317",1,1,1,1,1,18,0,0,25,50,0,2,1,13367,24
"331318",1,1,1,0,1,163,0,0,31.7,38,0,1,2,13619,39
"331319",1,1,1,1,1,1762,0,0,18,59,0,5,9,14103,212
"331320",1,1,1,0,0,112,0,0,0,34.4,0,1,4,12043,48
"332006",1,1,1,1,1,2171,0,0,225,225,0,8,6,10461,325
"332008",1,1,1,1,1,1248,0,13,201,201,0,6,2,10035,275
"333301",1,1,1,1,1,2098,13,0,85,94,0,3,7,10595,306
"340002",0,0,0,0,0,13867,53,78,775.7,960,0,33,3,28801,1952
"340003",0,0,0,1,1,1050,0,0,73,147,0,3,3,27030,131
"340004",0,0,0,0,0,2593,13,13,222.7,291.3,0,5,9,27261,518
"340008",0,0,0,0,1,1426,0,0,87,129,0,1,1,28352,111
"340010",0,0,0,0,0,3230,11,13,212.6,417,0,6,3,27534,465
"340013",0,0,0,0,0,929,0,0,125,143.1,0,1,1,28139,112
"340015",0,0,0,0,0,1838,0,0,175.1,269,0,4,6,28144,270
"340016",0,0,0,1,1,899,0,0,97.1,105,0,3,3,28779,131
"340017",0,0,0,0,0,2527,0,0,174.4,214.1,0,5,6,28791,296
"340020",0,0,0,0,1,1064,0,0,50,143,0,1,1,27330,81
"340021",0,0,0,0,0,2860,14,17,203,304.3,0,3,9,28150,535
"340023",0,0,0,0,0,782,0,0,103,132,0,10,3,28792,173
"340024",0,0,0,0,1,698,0,0,68,146,0,1,1,28328,76
"340027",0,0,0,0,1,2029,18,21,144.9,290,0,2,7,28501,486
"340028",0,0,0,0,0,9155,35,62,742.7,797,0,19,3,28302,1462
"340032",0,0,0,0,0,6295,18,19,308,552.9,0,18,2,28052,774
"340037",0,0,0,1,1,173,0,0,22.6,23,0,2,1,28086,26
"340039",0,0,0,0,1,2185,0,0,141.6,205.7,0,4,1,28677,193
"340040",0,0,0,0,0,14008,51,56,828,1005,0,37,5,27834,1916
"340041",0,0,0,0,1,854,0,0,102,161.7,0,1,2,28645,114
"340042",0,0,0,0,0,1710,0,0,211.7,229,0,1,1,28540,194
"340049",0,0,0,1,1,510,0,0,31,31,0,2,1,27704,43
"340050",0,0,0,0,0,3034,0,20,244.1,366,0,4,2,28359,406
"340051",0,0,0,0,0,1078,0,0,70,129.1,0,3,1,28607,101
"340060",0,0,0,1,1,485,0,0,70,183,0,4,3,27288,118
"340064",0,0,0,0,0,579,0,0,105.1,119.9,0,2,1,28659,92
"340068",0,0,0,0,0,1016,0,12,69.2,128,0,1,1,28472,146
"340069",0,0,0,0,0,7121,23,33,759,1204.4,0,27,5,27610,1293
"340070",0,0,0,0,0,1819,0,12,182,278.8,0,2,9,27216,362
"340071",0,0,0,1,1,1184,0,0,112.9,187,0,1,12,28334,268
"340073",0,0,0,0,0,3185,0,11,169.7,266.4,0,9,23,27609,629
"340075",0,0,0,0,0,1270,0,0,120,184,0,3,1,28655,139
"340084",0,0,0,1,1,12,0,0,15,37.9,0,1,2,28170,25
"340085",0,0,0,0,0,373,0,0,90.1,166,0,6,1,27360,106
"340087",0,0,0,1,1,386,0,0,25,45.4,0,1,2,28752,45
"340090",0,0,0,0,0,2651,0,0,192.7,250.3,0,4,4,27577,281
"340091",0,0,0,0,0,9081,43,43,919.3,1143.4,0,33,1,27401,1596
"340096",0,0,0,1,1,528,0,0,65.3,113,0,1,1,27293,65
"340097",0,0,0,0,1,770,0,0,69,204.3,0,3,1,28621,98
"340098",0,0,0,0,0,5031,16,24,301,457.1,0,10,16,28210,864
"340099",0,0,0,0,1,1065,0,0,59.1,124.4,0,3,6,27910,162
"340107",0,0,0,1,1,979,0,0,60,128,0,3,4,27886,133
"340109",0,0,0,1,1,1757,0,0,93.4,164.6,0,1,3,27909,158
"340114",0,0,0,0,0,9536,16,21,523.4,664,0,26,17,27607,1259
"340115",0,0,0,0,0,9190,11,21,214,421.1,0,15,4,28374,798
"340116",0,0,0,0,0,2130,0,0,246,286.7,0,3,6,28601,312
"340119",0,0,0,1,1,952,0,0,92,178.6,0,3,2,28001,126
"340120",0,0,0,1,1,581,0,0,47.9,96,0,1,1,28349,56
"340123",0,0,0,1,1,560,0,0,59,96,0,1,1,27204,61
"340126",0,0,0,0,0,2143,0,0,102.1,180,0,3,1,27893,164
"340127",0,0,0,0,1,265,0,0,45.4,62,0,2,2,27565,58
"340129",0,0,0,0,1,838,0,0,121,164.2,0,2,2,28117,129
"340130",0,0,0,0,0,2389,0,18,190,302.9,0,2,2,28112,327
"340131",0,0,0,0,0,5640,16,12,352.4,381,0,4,1,28560,609
"340132",0,0,0,0,0,1160,0,15,37,163,0,3,2,27536,180
"340133",0,0,0,0,1,271,0,0,22.9,43.3,0,2,1,27892,32
"340142",0,0,0,1,1,1984,0,0,84.9,180,0,2,2,28557,157
"340143",0,0,0,0,1,1979,0,0,259.1,341.6,0,7,1,28602,275
"340144",0,0,0,0,1,351,0,0,108.3,204,0,3,1,28687,101
"340145",0,0,0,0,0,1082,0,0,126.7,210,0,4,1,28092,144
"340147",0,0,0,0,0,3736,14,21,279.9,400,0,9,4,27804,604
"340148",0,0,0,0,0,54,0,0,34.7,38,0,3,4,27103,74
"340151",0,0,0,0,0,1397,0,0,156,265,0,2,2,27870,179
"340155",0,0,0,0,0,3625,16,25,314.1,344.3,0,13,15,27704,812
"340158",0,0,0,0,1,1258,0,0,80,158,0,4,9,28462,229
"340159",0,0,0,1,1,137,0,0,32.6,38,0,2,1,27573,31
"340166",0,0,0,0,0,930,0,0,79,224.3,0,3,6,28262,178
"340168",0,0,0,1,1,731,0,0,0,44,0,1,1,28401,33
"340171",0,0,0,0,0,2635,0,0,216,318,0,4,11,28106,393
"340173",0,0,0,0,0,2911,0,0,225,350,0,6,10,27518,410
"340183",0,0,0,0,0,1516,0,0,159.7,313,0,3,4,28078,223
"340184",0,0,0,0,0,1323,0,0,84,116,0,3,3,28721,143
"340186",0,0,0,0,0,953,0,0,76.1,206,0,2,1,27889,103
"340187",0,0,0,0,0,340,0,0,28,50,0,1,10,27006,152
"340188",0,0,0,1,1,308,0,0,49,49,0,2,3,28376,73
"340190",0,0,0,0,0,262,0,0,58,96,0,2,2,28215,68
"341303",1,1,1,0,0,348,0,0,23,34.3,0,1,2,27371,41
"341304",1,1,1,1,1,817,0,14,23.1,30,0,4,2,27983,145
"341305",1,1,1,1,1,270,0,0,17,20.6,0,1,1,28713,21
"341307",1,1,1,1,1,246,0,0,25,32,0,1,1,28425,25
"341311",1,1,1,1,1,36,0,0,21,51.1,0,2,1,27344,23
"341314",1,1,1,1,1,88,0,0,16.3,34,0,1,2,27962,28
"341315",1,1,1,1,1,215,0,0,27,27,0,1,1,28337,24
"341316",1,1,1,1,1,448,0,0,0,30,0,1,1,28741,20
"341317",1,1,1,1,1,105,0,0,10,24,0,2,2,27016,30
"341318",1,1,1,0,0,13,0,0,49,65,0,1,3,27932,58
"341319",1,1,1,0,1,336,0,0,29.3,49,0,1,1,28712,32
"341320",1,1,1,0,0,60,0,0,5.4,20.9,0,1,1,28675,7
"341322",1,1,1,0,0,92,0,0,24.1,73.3,0,1,2,28722,37
"341323",1,1,1,0,0,72,0,0,6.1,20.3,0,4,2,28646,38
"341324",1,1,1,1,1,100,0,0,44.6,54.4,0,1,1,27959,31
"341325",1,1,1,0,0,871,0,0,27,123.1,0,1,3,28640,87
"341326",1,1,1,1,1,1414,0,0,35.3,52.1,0,3,1,28734,88
"341327",1,1,1,1,1,534,0,0,28.6,37,0,1,3,28461,65
"341328",1,1,1,1,1,267,0,0,37.3,121.6,0,2,2,28906,61
"341329",1,1,1,1,1,131,0,0,31,50,0,2,1,28777,31
"342012",1,1,1,1,1,1412,0,0,101,124,0,4,1,27406,134
"342013",1,1,1,1,1,590,0,0,30,44,0,2,1,27804,48
"342014",1,1,1,1,1,1106,0,0,93,93,0,3,4,28301,149
"342015",1,1,1,1,1,217,0,0,40,40,0,2,1,28210,38
"342017",1,1,1,1,1,268,0,0,34,34,0,1,1,28802,30
"342018",1,1,1,1,1,35,0,0,30,30,0,2,2,27704,38
"342020",1,1,1,1,1,1548,0,0,30,30,0,2,4,27401,123
"342021",1,1,1,1,1,230,0,0,12,17,0,2,1,28262,22
"350002",0,0,0,0,0,2222,0,0,133.6,335.7,0,13,1,58501,258
"350006",0,0,0,0,0,1951,0,0,0,231.8,0,12,1,58701,165
"350011",0,0,0,0,1,8906,26,45,550.6,643.6,0,40,5,58122,1348
"350015",0,0,0,0,0,3651,0,22,216.9,267,0,11,5,58506,495
"350019",0,0,0,0,0,3498,12,0,224.3,297,0,14,1,58201,428
"350063",0,0,0,0,1,83,0,0,24,24,0,1,1,58316,17
"350070",0,0,0,0,0,2239,0,0,139.1,231,0,9,3,58104,252
"351300",1,1,1,1,1,80,0,0,10.6,25,0,1,1,58852,11
"351301",1,1,1,1,1,126,0,0,7.4,11,0,2,2,58784,28
"351302",1,1,1,1,1,55,0,0,9.4,18.2,0,2,1,58854,14
"351303",1,1,1,1,1,348,0,0,14,25,0,1,1,58540,23
"351304",1,1,1,1,1,1095,0,0,25,30,0,1,2,58575,70
"351305",1,1,1,1,1,38,0,0,6,27,0,1,1,58746,7
"351306",1,1,1,1,1,90,0,0,8,12,0,2,1,58425,14
"351307",1,1,1,1,1,287,0,0,16.4,23.8,0,2,1,58318,27
"351308",1,1,1,1,1,169,0,0,5,10,0,2,1,58254,15
"351309",1,1,1,1,1,60,0,0,8,10.9,0,1,2,58257,20
"351310",1,1,1,1,1,68,0,0,10,23,0,2,1,58545,15
"351311",1,1,1,1,1,37,0,0,20,25,0,1,1,58054,14
"351312",1,1,1,1,1,112,0,0,10,22,0,2,1,58267,17
"351313",1,1,1,1,1,12,0,0,8,30.6,0,2,1,58623,13
"351314",1,1,1,1,1,189,0,0,24,33,0,2,1,58533,28
"351315",1,1,1,1,1,18,0,0,6,20,0,2,1,58474,11
"351316",1,1,1,1,1,39,0,0,6,22.4,0,2,1,58367,12
"351318",1,1,1,1,1,448,0,0,6,9,0,2,3,58421,53
"351319",1,1,1,1,1,358,0,0,27,27,0,1,1,58220,29
"351320",1,1,1,1,1,247,0,0,7.2,16,0,2,1,58237,20
"351321",1,1,1,1,1,38,0,0,6,10,0,2,1,58495,11
"351322",1,1,1,0,1,414,0,0,20,20,0,1,1,58413,27
"351323",1,1,1,1,1,105,0,0,7.4,12,0,2,2,58249,28
"351324",1,1,1,1,1,256,0,0,11,25,0,1,1,58072,18
"351325",1,1,1,1,1,509,0,0,0,14.3,0,1,1,58730,21
"351326",1,1,1,1,1,73,0,0,13.6,27,0,2,1,58270,18
"351327",1,1,1,1,1,332,0,0,8,15.4,0,2,4,58341,64
"351328",1,1,1,1,1,14,0,0,6,17,0,2,2,58552,24
"351329",1,1,1,1,1,13,0,0,10,11.3,0,2,2,58045,25
"351330",1,1,1,1,1,214,0,0,10.7,31,0,2,1,58639,22
"351331",1,1,1,1,1,448,0,0,4,12,0,1,4,58324,60
"351332",1,1,1,1,1,26,0,0,17.7,20.7,0,2,2,58368,31
"351333",1,1,1,1,1,133,0,0,26.4,42,0,2,1,58301,28
"351334",1,1,1,0,0,37,0,0,42,42,0,1,2,58801,40
"351335",1,1,1,1,1,415,0,0,33,74,0,2,1,58401,46
"351336",1,1,1,1,1,417,0,0,16,30,0,5,5,58601,103
"352004",1,1,1,1,1,1081,0,0,31,31,0,1,8,58104,153
"352005",1,1,1,1,1,230,0,0,15.1,23,0,2,1,58554,24
"360001",0,0,0,0,0,2597,0,13,244.6,370.4,0,1,2,45255,338
"360002",0,0,0,0,0,579,0,0,28,53.9,0,1,3,44805,68
"360006",0,0,0,0,0,12243,84,72,805.6,977.6,0,64,13,43214,2386
"360008",0,0,0,0,0,3378,13,20,128.2,238,0,5,2,45662,437
"360009",0,0,0,0,0,1580,0,0,106,156,0,4,4,45804,187
"360010",0,0,0,0,0,1001,0,0,80,190,0,2,2,44622,118
"360011",0,0,0,0,0,1961,0,0,156.1,227.4,0,10,1,43302,229
"360012",0,0,0,0,0,2510,0,21,209.1,293.7,0,7,9,43081,477
"360013",0,0,0,0,1,355,0,0,44,80,0,3,3,45365,82
"360014",0,0,0,0,0,447,0,0,49.1,73.4,0,2,1,45701,55
"360016",0,0,0,0,0,2750,13,23,178.9,198.9,0,6,6,45236,507
"360017",0,0,0,0,0,3247,17,17,467.1,710.1,0,10,24,43215,985
"360020",0,0,0,0,0,5398,15,29,811,1082,0,28,7,44309,1200
"360025",0,0,0,0,0,2869,0,21,208,282,0,12,2,44870,424
"360026",0,0,0,0,1,258,0,0,10,73,0,1,1,45385,23
"360027",0,0,0,0,0,4451,26,46,358.1,633,0,23,12,44307,1084
"360029",0,0,0,0,0,358,0,0,33,78,0,1,3,43402,65
"360032",0,0,0,0,0,290,0,0,27,69,0,1,2,45885,45
"360036",0,0,0,0,0,1073,0,0,114.7,124,0,3,2,44691,136
"360037",0,0,0,0,1,456,0,0,104,173.3,0,6,1,44115,116
"360039",0,0,0,0,0,4110,0,0,224.5,261,0,8,1,43701,336
"360040",0,0,0,0,0,919,0,0,61,107,0,2,1,43050,83
"360041",0,0,0,0,0,2185,0,0,136.9,261.3,0,5,4,44129,243
"360044",0,0,0,0,0,365,0,0,29.1,32,0,2,1,45331,37
"360046",0,0,0,1,1,279,0,0,36,40,0,2,1,45056,38
"360048",0,0,0,0,0,1995,15,20,180,246,0,12,7,43699,530
"360054",0,0,0,0,0,1249,0,0,80.3,176,0,4,1,45631,124
"360055",0,0,0,0,0,1303,0,0,220.9,346,0,1,1,44482,197
"360056",0,0,0,0,0,2452,0,12,276.9,339,0,3,4,45014,378
"360058",0,0,0,1,1,492,0,0,28,46.6,0,2,1,45828,43
"360059",0,0,0,0,0,2359,0,22,432.7,970,0,26,1,44109,666
"360064",0,0,0,0,0,3736,32,42,470.6,571.4,0,15,3,44501,956
"360065",0,0,0,1,1,965,0,0,87,161,0,19,4,44857,241
"360066",0,0,0,0,0,4782,0,19,473.6,541,0,9,7,45801,695
"360068",0,0,0,0,0,6980,40,74,172,1036,0,42,10,43606,1449
"360070",0,0,0,0,0,2821,0,22,0,299,0,9,3,44708,324
"360071",0,0,0,1,1,111,0,0,13.9,28,0,1,1,45891,14
"360072",0,0,0,0,1,2569,0,0,259.7,273.1,0,4,7,43130,353
"360074",0,0,0,1,1,36,0,0,6,31.9,0,2,1,43560,13
"360075",0,0,0,0,0,858,0,0,14,90.4,0,3,3,44143,88
"360076",0,0,0,0,0,1589,0,0,193,488,0,3,4,45005,263
"360077",0,0,0,0,0,4887,22,55,379.4,486,0,10,21,44111,1158
"360078",0,0,0,0,0,1361,0,19,108,197,0,4,2,44266,252
"360079",0,0,0,0,0,4672,14,16,349.1,545,0,12,8,45429,736
"360080",0,0,0,1,1,180,0,0,0,39,0,1,1,43935,11
"360081",0,0,0,0,0,1076,0,14,270.1,341.1,0,1,3,43616,308
"360082",0,0,0,0,0,1152,0,11,75,173,0,1,1,44119,155
"360084",0,0,0,0,0,4500,19,23,280,460.3,0,9,7,44710,722
"360086",0,0,0,0,1,2325,12,15,342.6,412.3,0,6,1,45504,482
"360087",0,0,0,0,0,662,0,0,35.6,264,0,7,4,44113,148
"360089",0,0,0,0,0,572,0,0,70.1,85.1,0,1,1,44883,65
"360090",0,0,0,0,0,2297,0,17,132,284,0,6,2,43537,311
"360091",0,0,0,1,1,2025,0,0,144.7,222,0,3,3,44256,211
"360092",0,0,0,0,0,192,0,0,34.9,41,0,2,4,43040,74
"360095",0,0,0,0,0,2101,0,16,150,175,0,7,1,45840,287
"360096",0,0,0,1,1,1395,0,0,93,96.3,0,2,4,43920,155
"360098",0,0,0,0,0,3963,15,16,170.8,206.3,0,5,2,44077,469
"360107",0,0,0,0,0,224,0,0,30,64.9,0,1,1,44811,30
"360109",0,0,0,1,1,504,0,0,31.9,45.6,0,2,1,43812,45
"360118",0,0,0,0,0,3237,15,0,220.6,270.9,0,11,9,44903,522
"360121",0,0,0,1,1,343,0,0,19,30,0,2,1,43506,31
"360123",0,0,0,0,0,1825,0,13,133,159.1,0,5,10,44145,360
"360125",0,0,0,0,0,1274,0,0,84,248,0,6,2,44004,160
"360131",0,0,0,1,1,286,0,0,47.9,54,0,2,3,44601,73
"360132",0,0,0,0,0,1077,0,0,144.1,213,0,1,1,45013,136
"360133",0,0,0,0,0,2183,0,11,51.7,461,0,5,16,45405,440
"360134",0,0,0,0,0,2982,11,0,233,318,0,11,13,45220,552
"360143",0,0,0,0,0,1769,11,15,129.4,316,0,7,4,44125,386
"360144",0,0,0,0,0,1720,0,13,116.8,263,0,2,1,44122,223
"360145",0,0,0,0,0,2065,13,0,120.6,294,0,5,4,44035,317
"360147",0,0,0,0,0,3531,0,19,152,223,0,8,2,45750,382
"360148",0,0,0,1,1,159,0,0,49,63,0,1,1,44654,37
"360150",0,0,0,0,1,350,0,0,55,74.9,0,6,1,44223,77
"360152",0,0,0,0,0,1386,0,11,198.5,230.3,0,6,6,43228,326
"360153",0,0,0,1,1,16,0,0,10,43,0,2,1,43906,16
"360155",0,0,0,0,0,3653,0,22,228,434,0,8,5,44130,503
"360156",0,0,0,0,1,187,0,0,56,92,0,3,2,43420,70
"360159",0,0,0,0,0,2876,0,0,163,339,0,11,1,45601,286
"360161",0,0,0,0,0,1248,0,0,221.1,271.3,0,1,4,44481,226
"360163",0,0,0,0,0,5684,0,14,664,664,0,18,12,45219,930
"360170",0,0,0,1,1,239,0,0,55.7,78,0,1,2,43113,58
"360172",0,0,0,0,0,1849,0,12,292.1,327.4,0,6,1,44053,338
"360174",0,0,0,0,0,1370,0,0,190.6,263,0,4,11,45373,326
"360175",0,0,0,0,1,426,0,0,64,108.3,0,1,2,45177,73
"360179",0,0,0,0,0,5616,18,22,348,449,0,9,8,45242,798
"360185",0,0,0,0,1,871,0,0,35.8,88,0,2,7,44460,146
"360189",0,0,0,0,1,79,0,0,15.7,33.4,0,2,1,43140,20
"360192",0,0,0,0,0,1623,0,16,74,159,0,5,7,44024,299
"360197",0,0,0,1,1,301,0,0,37,59,0,1,1,43311,36
"360203",0,0,0,1,1,762,0,0,32.4,64,0,1,3,43725,79
"360210",0,0,0,0,0,307,0,0,52,66.7,0,1,1,43015,44
"360211",0,0,0,0,0,2087,0,12,135,170.3,0,5,1,43952,247
"360218",0,0,0,0,0,1690,0,0,133,261,0,8,2,43055,213
"360230",0,0,0,0,0,6621,16,26,353.3,546,0,6,40,44124,1268
"360234",0,0,0,0,0,2845,15,17,282.4,324.1,0,7,4,45211,537
"360236",0,0,0,0,1,1381,0,0,131,193.6,0,5,6,45103,228
"360239",0,0,0,0,1,1186,0,0,30,145.1,0,5,5,45342,153
"360242",1,1,1,0,0,6591,0,12,319.2,392,0,8,35,43210,1006
"360245",0,0,0,0,1,362,0,0,0,188,0,2,2,44084,55
"360247",0,0,0,0,1,435,0,0,50,50,0,1,1,43230,46
"360259",0,0,0,1,1,490,0,0,77,91,0,8,5,43616,160
"360261",0,0,0,1,1,41,0,0,14.6,59,0,1,2,45669,29
"360262",0,0,0,0,0,1084,0,0,139.3,153.7,0,2,5,43623,186
"360263",0,0,0,1,1,377,0,0,12,12,0,1,1,45804,21
"360266",1,0,0,0,0,149,0,0,30,57.3,0,2,1,43054,32
"360270",0,0,0,0,0,267,0,0,16.7,66.3,0,1,1,43512,26
"360276",0,0,0,0,0,2356,0,0,405.3,463.9,0,2,5,44512,399
"360348",0,0,0,0,0,861,0,0,130.6,171,0,1,3,43016,143
"360351",0,0,0,1,1,1045,0,0,29,61,0,1,5,44310,114
"360352",0,0,0,1,1,215,0,0,24,24,0,1,2,44512,36
"360354",0,0,0,0,0,2288,13,25,142.7,163.6,0,18,28,45069,840
"360355",0,0,0,1,1,72,0,0,14,67,0,2,1,45502,23
"360358",0,0,0,1,1,12,0,0,5,10,0,1,2,43110,17
"360359",0,0,0,0,0,2161,0,15,144,257,0,6,12,44122,432
"360360",0,0,0,1,1,1417,0,0,113,182,0,3,4,45431,181
"360361",0,0,0,1,1,38,0,0,11.9,13,0,2,1,45662,14
"360362",0,0,0,1,1,151,0,0,0,29,0,2,1,45241,15
"360364",0,0,0,1,1,2130,0,0,123.6,341,0,2,2,44011,200
"360365",0,0,0,0,0,317,0,0,25.1,31.6,0,2,1,44906,33
"360367",1,1,1,1,1,112,0,0,14,24,0,1,1,44122,13
"360368",1,1,1,1,1,271,0,0,27.3,52.3,0,2,1,45373,35
"361300",1,1,1,1,1,65,0,0,19,25,0,2,1,45879,20
"361301",1,1,1,1,1,147,0,0,13,27.7,0,2,1,43526,21
"361302",1,1,1,1,1,11,0,0,25,37,0,1,2,44621,30
"361303",1,1,1,1,1,14,0,0,20,46,0,2,1,44254,21
"361304",1,1,1,1,1,386,0,0,16,41,0,1,1,45123,27
"361306",1,1,1,1,1,46,0,0,21.4,33,0,1,1,44074,16
"361307",1,1,1,1,1,1762,0,0,25,43.7,0,13,4,44041,193
"361308",1,1,1,1,1,150,0,0,19,32,0,2,1,44030,24
"361309",1,1,1,1,1,37,0,0,34,39,0,1,1,43545,22
"361310",1,1,1,1,1,150,0,0,21.7,26.9,0,1,1,44890,19
"361311",1,1,1,1,1,426,0,0,10,10,0,1,1,43907,22
"361312",1,1,1,1,1,11,0,0,27.7,45.6,0,2,1,43078,25
"361313",1,1,1,1,1,269,0,0,27,31,0,2,1,43338,32
"361314",1,1,1,1,1,298,0,0,25,36,0,1,1,43452,27
"361315",1,1,1,1,1,404,0,0,20,32.4,0,2,2,43326,48
"361316",1,1,1,0,0,242,0,0,20.3,27,0,1,1,44820,22
"361318",1,1,1,0,0,1882,11,0,31,37,0,1,2,44830,174
"361319",1,1,1,1,1,505,0,0,35,40,0,2,2,45750,60
"361320",1,1,1,1,1,793,0,0,23.9,45.7,0,1,1,45640,47
"361321",1,1,1,0,1,47,0,0,10,33,0,1,1,43713,10
"361322",1,1,1,1,1,332,0,0,10,27,0,2,1,45817,26
"361323",1,1,1,1,1,112,0,0,17,29.9,0,2,1,44667,21
"361324",1,1,1,1,1,14,0,0,20.3,41,0,1,1,44875,15
"361325",1,1,1,0,0,157,0,0,27.6,69,0,1,2,44833,40
"361326",1,1,1,0,0,203,0,0,17.4,25,0,1,2,45679,32
"361327",1,1,1,1,1,136,0,0,4,13,0,1,1,43543,8
"361328",1,1,1,0,0,52,0,0,26,48,0,2,3,43512,52
"361329",1,1,1,0,1,81,0,0,6,25,0,3,1,43351,20
"361330",1,1,1,1,1,26,0,0,14,35,0,1,1,43138,11
"361331",1,1,1,1,1,41,0,0,24.1,25,0,2,1,43160,21
"361332",1,1,1,0,0,64,0,0,19.5,44,0,2,1,45133,22
"361333",1,1,1,0,0,72,0,0,23.9,48.9,0,2,1,43567,25
"361334",1,1,1,0,0,220,0,0,21,47,0,1,2,45690,37
"362004",1,1,1,1,1,3316,0,22,85,208,0,10,2,45216,366
"362015",1,1,1,1,1,131,0,0,0,20,0,1,1,44146,7
"362016",1,1,1,1,1,213,0,0,30,30,0,1,1,44708,26
"362019",1,1,1,1,1,830,0,0,71,83,0,1,2,45219,89
"362020",1,1,1,1,1,103,0,0,26,26,0,1,1,45801,19
"362022",1,1,1,1,1,1053,0,0,106,106,0,1,2,43201,117
"362023",1,1,1,1,1,180,0,0,34,43,0,1,1,44512,28
"362024",1,1,1,1,1,539,0,0,48,51,0,1,2,44501,63
